id_tweet,majority,source,tweet_text
1325543105118941185,non_homophobic,Twitter for iPhone,"     Ah another bigot trying to defend bigotry. You do realize you look pretty stupid for continuing to defend him? But go ahead, keep defending an outwardly racist, misogynistic, and white supremeist leader who has done nothing to better your life or the lives of black Americans."
1325548465565347845,not_sure,Twitter for iPhone,it’s mathematics luv 
1325549200982089729,non_homophobic,Twitter for iPhone,"    Probably because the “blood” quote was about her.  Clearly, her bigotry is stronger than her self-esteem."
1325547045743177731,non_homophobic,Twitter for iPhone,"    1/ You have so many assumptions. I am not a registered Democrat. Looking at Mitt Romney now, I can’t believe I ever voted for him. You are blessed your parents put you a step above many. We can have conversations about personal responsibility, but right now, the pervasive bigotry"
1325550305107345408,non_homophobic,Twitter for iPhone,  Yall got the same birthday lmao
1325547499956924424,homophobic,Twitter for iPhone, Who the f*ck is goku?! Are u calling me a fag!?
1325552273297203200,non_homophobic,Twitter Web App,"  Not sure which article people are referring to, possibly: "
1325556214953107457,non_homophobic,Twitter Web App," The hatred of the ""old"" is a feature, not a bug.  Every populist movement needs an enemy. The r-pops have the usual targets: women, black people, etc. The l-pops aren\'t opposed to traditional bigotry, not in practice, but focus on class warfare demonizing the ""old rich guys""."
1325544447002648576,homophobic,Twitter for iPhone, You go to hell faggot its not her fault your parents hate you
1325541668481740800,non_homophobic,Twitter Web App, Trump spewed bigotry and millions lapped it up and cheered him on. Can you not understand that?
1325560645094354947,homophobic,Twitter for iPhone,gonna start texting my enemies that im praying for them jesus was right that’ll rlly fuck with em
1325544814117482496,homophobic,Twitter for iPhone,"Straight ROASTING these fools 😂 CALL THESE MF’s OUT So grateful to see local friends spread awareness on racism and bigotry, loving my TL rn 😂 "
1325537564191682560,non_homophobic,Twitter Web App,"    Lies. Dems are the party of bigotry, utter racism, HATE and facism."
1325527019413778439,homophobic,Twitter Web App,"It'll seem critical again come the next election year, obviously, but until then, it's apparently critical we not let our objections to bigotry get in the way of making bigots feel better about being bigots."
1325543669684981761,not_sure,Twitter for iPhone,"   You don’t know Harris’s history of bigotry against Latinos in SF, do you? You soon will. "
1325533846620708869,non_homophobic,Twitter for Android,"  Basically he said that most of the 68 million people who voted for Trump weren't bigots fascists & self hating minorities & should be treated with empathy for being taken in, & everybody thinks he's defending bigotry & fascism."
1325539648945483777,non_homophobic,"Cheap Bots, Done Quick!",I am committing vehicular manslaughter at my house :)  faggot
1325535010368184322,homophobic,Twitter Web App, Penn Jillette is a Lolbertarian faggot
1325530401842974721,not_sure,Twitter for iPhone,he’s holding back a punch so he doesn’t have to see the fag angel cry 
1325525819381473280,homophobic,Twitter for iPhone,     It’s literally the same event. It’s just that this picture doesn’t paint a convenient narrative. Get fucked faggot
1325529748144074754,non_homophobic,Twitter for Android,"    So would you define the post as ""mere"" bigotry?"
1325531952078860292,homophobic,Twitter for iPhone, For reals.. why she still around making headlines... just for her bigotry
1325497730135969797,non_homophobic,Twitter Web App,   Racism Bigotry Inciting Violence Blatant Lies  This is what we voted against- do I need to give you more reason?
1325522613351804928,non_homophobic,Twitter Web App, A sexy fag tho
1325519898328576001,not_sure,Twitter Web App,"  He was lucky radio had packed up so was leaning back having a fag, if set was up his head would have been down and instead of his elbow going it would have been his head! He always said ""I was lucky"" yeah one way of putting it dad"
1325507973871972358,non_homophobic,Twitter Web App,"  Proof that some people think bigotry is funny as long as it's directed at someone else."
1325510603184726019,non_homophobic,Twitter Web App," For the past four (4) years, conservative pundits and media      supported the lies, lawlessness, racism and bigotry of "
1325507952069931009,non_homophobic,Twitter for iPhone,"  Suggest you look in the mirror and focus on the far-right stances like white supremacy, bigotry and Christian zealotry."
1325530205033795586,tie,Twitter for iPhone,  What’s Clyburn say?
1325503673234034693,not_sure,Twitter for iPhone,  Harry* fag
1325496476747751424,non_homophobic,Twitter for Android,"   The only thing divisive about Obama was when racist assholes couldn't accept the colour of his skin... they divided the country on their own hate and bigotry."
1325501838729355266,not_sure,Twitter Web App," I wonder if the cowardice expressed by most of these politicians should count as ""ordinary bad"". I can name on one hand the number of Republican politicians who actually spoke out against Trump\'s appeals to bigotry or authoritarianism. (One is House member from IL.)"
1325494369454075906,non_homophobic,Twitter for iPhone,  please tell the nation when you’ll be ready to acknowledge the fact that our Minorities are walking w. targets on their backs. The recent attacks on Shias & Ahmadias has been horrifying. When will you speak out against this constant hate & bigotry? 
1325516125388627969,tie,Twitter Web App,"  This whitey says fuck no.  I love my fellow south Africans to much to let us be led by hate, fear, bigotry and and a lack of equality for all."
1325521449445187585,non_homophobic,Twitter for Android,  And you have not learned to read the room. Gay rights are on the line in America. Women reproductive rights on the line. Six conservative judges on supreme court. The American people rose up and voted bigotry out of office.
1325509128962314240,non_homophobic,Twitter for Android," I know artists aren't always aware of their clients actions. This is why I hope artists start looking into the people who commission them, BUT this doesn't excuse the fact that Peacewolf has been a prominent source of bigotry & racism in the fandom for a WHILE."
1325532609858859009,homophobic,Twitter Web App, Certified not gay and faggot.
1325516772624248832,not_sure,Twitter for Android," If it's the bit of ugly ass wall attached to the larger, older bit of ugly ass wall already here in El Paso, have at it #PresidentElectJoeBiden  Or maybe it was the bigotry that inspired the massacre of 23 of my fellow citizens. Or the kids locked in cages a few miles away."
1325523233551028224,non_homophobic,Twitter for iPhone,"What we’re not going to do is take up the torch of “showing kindness and empathy” to all the horrible people who in the last four years did all they could to delegitimize issues like racial inequality, equal human rights, Covid-19, and climate change all while defending bigotry."
1325506457790533635,non_homophobic,Twitter Web App,"Let's not forget, 1/3 of the LGBTQ+ voters voted for TRUMP, according to exit polls.   White supremacy and general bigotry exists IN A TREMENDOUSLY HIGH DEGREE in the LGBTQ+ community.   Never. Forget. This.   White gays aren't allies to anyone else BUT themselves."
1325517805890924545,non_homophobic,Twitter for iPhone,"I know I’m a sappy fag, but this  album is really doing it for me."
1325510510641606657,non_homophobic,Twitter for Android," Stop apologizing for being a straight, white man. 1st white men have faced prejudice, bigotry, racism. Shit happens to everyone. WM have become some sort of curse paying for everyone's sins. Not OK. 2. Be the best person you can be. Never apologize for who you are. Strive forward"
1325523536975458313,non_homophobic,Twitter for iPhone, stream tpp for clear skin fag
1325522014233370630,homophobic,Twitter for iPhone, Are the Cowboys Ok? Faggot!
1325511181923201030,not_sure,Twitter for Android, Northern Nigeria is the darkness part of the earth 😡 Iliteracy A1 Over population A1 Tribalism A1 Terrorism A1 Ignorance A1 Poverty A1 Religious bigotry A1 Bandit/kidnapping A1 Omo the list is still is .......💔😌
1325517380936732682,non_homophobic,Twitter for iPhone,  You DO NOT have a soul if you support trump. He is a bigot and ppl who support him are just as bad. either bigotry doesn’t bother them or they are bigots either way it’s not ok. Ppl were gonna lose their RIGHTS. What’s. Not. Clicking.
1325503220165173248,non_homophobic,Twitter for iPhone,   Ha! Sure...it’s not about bigotry in all its forms...
1325512736650899456,non_homophobic,Twitter Web App,"Hey Twitter - you ban  for an opinion that uses the word bigot, but allow others to advocate violence against conservatives? Do you understand the definition of bigot or bigotry? Look it up...you’re doing it now!"
1325522594813140992,non_homophobic,Twitter for Android,  Leftists are fueled on hatred and bigotry. They cannot see past their myopic worldview. Pray for them. Or limit your interactions with them. Whichever.
1325509012897476608,non_homophobic,Twitter for iPhone,"  The basis of Trumpism are racism, bigotry, and xenophobia."
1325521343601762304,non_homophobic,Twitter for iPhone," “We are toddlers at kindergarten, and not going to do what you say” this is the example the GOP is setting for future generations. Fraud, lies, theft, division, bigotry, Misogyny, hate and using religion as a tool to control and misinform.. these are GOP values... had enough yet?"
1325507287562121216,non_homophobic,Twitter for iPhone, i know :(
1325507208398987269,non_homophobic,Twitter for Android,"Each time I watch Dave, I find him less & less funny. I mostly had a straight face last night. I actually appreciate comics pressing the envelope. However, he has a blindspot when it comes to much re: Blk wmn. & his bigotry isnt funny. Outside of racism, no one is oppressing him."
1325504766487584769,non_homophobic,Twitter for iPhone," trump supporters do be loving bigotry, sexual predators, child murderers and liars.   Amirite? You love that shit."
1325513694348898304,non_homophobic,Twitter for iPad,"   You could educate yourself,  organize your State  and find candidates to run for office as popular and talented as AOC. Listen to Katie Porter, Beto, Stacy Abrams. Do not pretend we must all conform to the bigotry of republican sensibilities."
1325524698436939776,non_homophobic,Twitter for iPhone,"There was an amplification of cops killing us, bold enough to do it on camera! White people running down on black people everywhere just displaying their bigotry and hate for us."
1325516408172793857,not_sure,Twitter Web App,"it's 3 and 4 for me. sorry "
1325518505786167296,non_homophobic,Twitter for iPhone," This perennial audition of hers to get back on Fox or any right-wing media outlet is exhausting. Hasn’t she figured out her brand of bigotry is on the wrong side of history, which won’t be kind?!"
1325495365022453760,non_homophobic,Twitter for iPhone, Lol wow. Thank you for validating your bigotry and stupidity. You’re clearly to dumb to reason with.👋
1325486845925486593,non_homophobic,Twitter for iPhone, Get used to it lady. Bigotry and hypocrisy of right wing cult will be broken into pieces. We will bring you all to reality soon.
1325498997293928449,non_homophobic,Twitter for iPhone,"    Republicans, Democrats, Left, Right Whatever, There Are Good & Bad On Both Sides. But Racism, Hate, Bigotry... I Think Any Decent Human Being Can & Would Say, That It’s Wrong & Has No Place In This Country Or Any"
1325518196753883136,not_sure,Twitter Web App," Yes, I have used it in arguments against other types of bigotry (like homophobia & transphobia). And yes I did first see it from you but, for some reason, I did think you were quoting James Baldwin!"
1325499520432574465,homophobic,Twitter for iPhone, andriod user faggot 😂
1325513369005264897,non_homophobic,Twitter for iPhone," Again you have this gift of imagining what other people think and predisposed to lead me to your limited thinking and internalized bigotry. YOU are the one conflating issues, Nigerians vs Chinese. Like a fool who would scream what about male GBV, yet the topic is about female GBV"
1325487451029213184,non_homophobic,Twitter Web App," ""I despise any procedure that  makes it easier for people not like me to vote."" Dan, check out Colorado 3. 1milliion votes cast, massive voter turnount, quick results and no issues. Try some facts instead of your damn ""biases"" which in the end are mostly just bigotry."
1325497156648783872,not_sure,Twitter for Android,"      This election had nothing to do with right or left. It was about corruption, bigotry and greed, three words that capture the essence of trump and trumpism. Goodbye #ByeGreedyCorruptBigot"
1325517752929497091,non_homophobic,Twitter Web App,"   Who has voted to break international law and destroy a political settlement that the Democrats played a huge and exhausting part in settling but don't let facts stand in the way of your bigotry and stupidity"
1325491244102000642,non_homophobic,Twitter Web App,"  oh, we have understanding when they show up at victory celebrations armed with AR-15s. you\'ve been rightly shamed for ""your president\'s"" bigotry."
1325515766842576896,not_sure,Twitter for Android,"""what about queer cops?"" nope I would be scared of them corrupting my space and normalising so much bigotry, and especially if they\'re white, racism.  unless you\'ve somehow been forced to join the pigs, I do not trust you, because that means you can excuse intense bigotry. no way"
1325482212922445824,non_homophobic,Twitter for iPad,The ignorance and bigotry is strong in this one! 👇👇 
1325496376642383872,homophobic,Twitter for iPhone,Expose the fag  
1325502315193913353,non_homophobic,Twitter for iPhone,"  Yes, I am steadfast on my position that racism and bigotry are bad, and that empathy and kindness are good. Go peddle your bigotry somewhere else and fuck off."
1325490324416864257,non_homophobic,Twitter for iPhone,This faggot Roy Keane just called Kyle Walker an idiot on live TV
1325482797704810498,homophobic,Twitter for Android,"  Yeah...going on national television declaring he's dropping any friends who support Trump was very dignified and respectful. Friends who obviously didn't care he is black and gay like most Americans, yet he claims he's against racism and bigotry. See the hypocrisy yet?"
1325484461673340930,non_homophobic,Twitter for iPhone,"BUT We now have action after action where there was a heartless, morally repugnant choice and that was the goal and often effect caused by this administration. Who and what has benefitted? A tiny swath of ultra-rich people, anti-choice activists, and pure bigotry. 4/"
1325490096276082688,non_homophobic,Twitter for iPhone,"Ironically,  would probably listen to       And go on to work on concerns under his control.   Her bigotry is not in Biden’s control. "
1325465520653676546,not_sure,Twitter Web App, What a delightful faggot.
1325464353534062594,non_homophobic,Twitter for Android," Your bigotry has been rejected. As the composition of citizens changes, you and the party of Greedy Old Pedophiles will lose all relevance.  We are done with hypocrites and bigots."
1325475925329408000,non_homophobic,Twitter Web App,"Forgiveness follows repentance. Conservatives aren't even a week out from embracing four years and two campaigns driven by open bigotry and spite. They'll have an opportunity to demonstrate repentance in 2024. Until then, forgiveness can wait."
1325468806634856448,not_sure,Twitter for Android," Token conservative fag gets a lot of attention because of how different it is. Like candace Owens at first, 100% he's a clown for clout"
1325492142505140224,non_homophobic,Twitter for Android," trump was dividing when he was doing his campaign rallies, before 2016 elections. It's hard to be civil when there is so much hate, bigotry and racism. The Republican supporters were literally carrying Confederate and nazi flags. And were/are supported by white supremacist groups"
1325481153709674496,not_sure,Twitter Web App,    Distressing! The courts & justice system and Central Government in India appear to be mute spectators on the face of such blatant violation of human rights of the lesser mortals; this bigotry sends across a most undesirable message to the common masses in a democratic republic!
1325490627694497793,non_homophobic,Twitter for iPhone,Ah yes  The ultimate form of bigotry   Not being Facebook friends 
1325485973006934016,non_homophobic,Twitter for Android," So ... this detachment from reality and antisemitism (bigotry) run deep in the GOP.  I hope you guys acknowledge this and NEVER go back. Trump wasn't/isn't the problem. This doesn't end with him."
1325489583459602437,not_sure,Twitter for iPhone,who wants a taste 👅 #gay #fag #gaytwink #gayboy 
1325462316016496640,non_homophobic,Twitter for Android,"Here's the thing; while I think it would be good for trump supporters to recover from their bigotry, I think it's also backwards as fuck to put the burden of forgiveness onto marginalized people and ask US to forgive them when they haven't fucking asked for forgiveness"
1325476383536140291,non_homophobic,TweetDeck,48% of Americans endorsed Trumpism on November 3. And those of us outside the US must also look to the bigotry and intolerances within our own democracies.
1325458455256211460,not_sure,Twitter for Android,If Sushant Singh Rajput  suicide is not an Election Issue in #BiharPolls as per #IndiaTodayAxisPoll then why would BJP say  #ArnabWeAreWithYou ?  Rather they would try to distance themselves from #Arnab & focus on their own agenda of Hatred -Bigotry in the coming Bengal Polls. 
1325470162410074114,non_homophobic,Twitter Web App,"  ..yes, but... him and 70million other cultists voted for facism, hate, bigotry, fear, and ignorance. They arent going away anytime soon."
1325464684808433664,non_homophobic,Twitter for iPhone,"The extremes are going to be played with. It’s like getting used to seeing people use needles. Once you realize how that type of shit doesn’t serve you. You realize whatever it is, clout or bigotry you don’t need to stop it."
1325473009839169536,non_homophobic,Twitter for Android,"    The former didn't happen until the pandemic & the latter happened, because no politician, Democrat or Republican, has made any effort to reverse systemic bigotry, & have often even contributed to it. Creating problems they can be elected to pretend to solve."
1325473296826195968,homophobic,Twitter for iPhone,"  It’s true, bigotry doesn’t work when people serve together and can see we are all the same. My dad was career AF, WW II to Vietnam and I have huge respect for those, like you, who serve."
1325479419327229952,non_homophobic,Twitter for Android," There's a fine line between jokes and actual bigotry, so you really have to think before you speak and know how everyone else in the group feels before making the joke. I usually don't make said jokes, but I'd be lying to say that a well timed one doesn't make me laugh."
1325460426956615681,not_sure,Twitter for Android, Very funny faggot
1325480695037382657,not_sure,Twitter Web App,"Before I was a Biden supporter I was spewing vitriol    - to counter the vitriol from the GOP - sexist, racist, homophobic, bigotry vitriol Maybe stop the vitriol  and conspiracy crap  YOU are not some kind of innocent victim - you supported and advanced  the GOP vitriol "
1325470809578737665,non_homophobic,Twitter for iPhone," wait I’m just realizing this text was 4 somebody else,,, I guess I’m the dumb ass chilean fag now 😔"
1325477395747500032,non_homophobic,Twitter for iPhone," opening my home to people who say “the only good faggot is a dead faggot”, got it thanks"
1325472358690217984,non_homophobic,Twitter for iPhone, Now is the time for trump voters to sit a reflect on why they supported a unapologetic lazy bigot. As they sit they will still benefit from Biden’s actions to right the ship.  Agreeing on one issue gets us nowhere when they support bigotry.
1325477143661350912,not_sure,Twitter Web App,"  Your actions&gt;intent. You gave that trash a pass on racism, misogyny, & bigotry, to preserve or expand your power at the expense of others’ lives. What that POS did to our nation is on your hands. For every “fan” like you there are 5 more who aren’t turned off” by human rights."
1325469199096041472,non_homophobic,Twitter for Android," Well, our work is done when stupidity, bigotry and willful ignorance are gone from the land, so it may be a while."
1325457830120394752,non_homophobic,Twitter for Android,"We're fighting too many battles in this country  Corruption. Police brutality. Poverty. Sharia extremists. Tribal bigotry. Insecurity. Malnutrition. Human Rights abuse. Incompetent govt. ASUU strike. Poor infrastructure. Accounts freezing. Press suppression.   Daily.  It's a war."
1325459930598486019,non_homophobic,Twitter Web App," That's optimistic.  Destroying racism and bigotry and pure hate for everyone of the 'wrong' race, religion or sexuality will take generations."
1325456587922796549,not_sure,Twitter for iPhone, did you hear something? i think some apple juice fag tried to say something
1325461825610272768,non_homophobic,Twitter for iPhone," It’s not a comeback, it’s a directive for you to realize your bigotry and change."
1325461646152626178,non_homophobic,Twitter for Android," Something shady went down for sure, especially those senate seats!  I cannot believe there is 50% of this country filled with bigotry,  racism and HATE!!!  I'm horrified.  I'm also woke and not naive.  I was literally horrified at the voted for Trump and his hate."
1325465652337897474,non_homophobic,Twitter for Android,Lol they wont. And everyone is going to act like it wasnt religious bigotry towards Tulsi. 
1325471193491628033,non_homophobic,Twitter Web App,"3.) The bible will never be banned because it says nothing that endorses discrimination against people because of their sexuality; That's all on people's bigotry AND it has never and I mean NEVER been used as a direct reference to create laws."
1325457502960553984,non_homophobic,Twitter for Android, (not that the bigotry hurt his support among Rs)
1325462937801285638,homophobic,Twitter for iPhone,    Continue acting hard for those zero followers fag.
1325473036733181952,non_homophobic,Twitter for iPhone,"Blatant racism hatred and bigotry??? Awesome, can’t wait "
1325478688201302021,not_sure,Twitter for Android,    The coupon code dey there na  Check your self
1325467644317868037,non_homophobic,Twitter for Android,"  It's bigotry to say Arabs want to wipe Israel off the map? How many Arabs do you even know? I've taught Palestinian children. You are full of shit.  I bet I know more Blacks & Latinos than you. You're stupid. No one is racist for disagreeing with your idiot Liberal ideas."
1325467257997287425,homophobic,Twitter for iPhone, Hes a fucking faggot.
1325426561084960769,not_sure,Tweetings for Android," No experience of gender is universal; drawing the line so it excludes trans women only is pure bigotry. The patriarchy isn\'t a force of nature but a function of society. Being ""biologically male"" doesn\'t protect trans women from sexism, and misogynists agree with your views 100%."
1325455003549655040,non_homophobic,Twitter for iPhone,"     This is stupid. If I say all blacks are criminals, that is racist. If one particular black person robs me. I am allowed to state that fact.   Get the fuck outta here with your bigotry"
1325435148385595393,non_homophobic,Twitter for iPhone,   you fag
1325443178841993217,homophobic,Twitter for Android,"  Everybody has some form of bigotry or racism in them and if they say they don\'t- they\'re lying.  Me,I don\'t look @ color,creed,income, etc,it\'s what\'s in their heart for their fellow man/woman. Don\'t want to hear cry baby "" I\'m offended b s,either"""
1325429553955790854,non_homophobic,Twitter for Android,  Bye Bye Birdie. Take all your bigotry with you
1325452071471034368,non_homophobic,Twitter for iPhone,  the fear coming out of these clowns is delicious. their bigotry is no longer normalized and they dont know where to hide
1325456300071768064,non_homophobic,Twitter for iPhone,They don’t have to worry about that. And no good person doesn’t either. Because o good person deserves to be around people where your friends jobs have to be threatened for them to turn off their bigotry. Personally if you have to ask them that’s just going to fuel their ego
1325435079351529474,non_homophobic,Twitter Web App,"      Get a life, woman.  On your way out, pick up your bottom lip - it is dragging on the ground like a sulky child.  Your bias and bigotry just don't see that Biden is dangerous, not only to the US people but to people around the world."
1325456208074055682,not_sure,Twitter for Android,  he loves his lager with a fag at 8..25 every school run morning ...
1325441477539934209,non_homophobic,Twitter for iPhone,Her bigotry is unmatched 
1325449018034581516,homophobic,"Cheap Bots, Done Quick!","I am doing your mum sorry can't say where it feels good NISERGIU faggot"
1325453295100506112,not_sure,Twitter for iPhone, I can’t speak for the Republic of Ireland but in NI casual anti-English bigotry is so widespread it barely even turns people’s heads any more.
1325455838652190720,non_homophobic,Twitter for iPhone, Who cares about the fag in office
1325442916198703105,non_homophobic,Twitter for iPhone, Words cannot express how much I hate this stupid faggot twink i’m so tired of seeing him. NOBODY CARES SHUT THE FUCK UP BOTTOM
1325441557462474752,not_sure,Twitter for Android,"One thing that drives me the hardest in dating is my future daughters. Everything you do wit me, I envision how it will influence them if they come from us. I'm looking for a leader with a beautiful mind. Not somebody who enables racism, toxicity, oppression, bigotry & sabotage."
1325444382904905730,non_homophobic,Twitter for iPhone,"      Indian Americans   who support Biden: hypocrites who support demagogues in India, but vote for decency and inclusion in their adopted home.  who support Trump: carried their anti-Muslim bigotry to their new home.  🤷🏽\u200d♂️"
1325455574784495616,not_sure,Twitter for iPhone,"  With respect I’ve heard enough incidences of bigotry to be more than aware of the problem on this island, that doesn’t mean there aren’t a lot of good people here too who reject that sentiment."
1325425847868805120,non_homophobic,Twitter for Android,"Yet while Phillips was rightly criticised for her bigotry by Jewish and Muslim groups, well-meaning liberals have been asking about the specific scope of Islamophobia.   #SayNo_To_Islamophobia   "
1325426679620268035,homophobic,Twitter for iPhone,"ITS NOT MY JOB TO JUMP ON THE BARRICADE FOR DECENCY, CISSIES. JUST LISTEN TO US OMGGGGGG"
1325443321016225792,homophobic,Twitter for iPhone,Shut the fuck up faggot 🤣 
1325433358713819137,non_homophobic,TwitPane for Android," I'm only going to say this ONE TIME, so listen carefully.  All the MAGA-trons out there decided bigotry and hate were worth selling their souls for, twice.  Earning them back is their business.  But we all know who the paupers are, and we can't forget. "
1325436821547970566,homophobic,Twitter Web App, Youre a raging faggot
1325449485984690176,homophobic,Twitter for Android, You sound like a faggot no cap
1325450544903823361,non_homophobic,Twitter for Android,"Forest you're the one who claimed something un true and refused to acknowledge the fact that it was untrue. AND the fact that you were supporting bigotry and or racism by voting for Trump. You took it as a chance to fight rather than learn. Thats why people harrased you. "
1325434250905194496,not_sure,Twitter for Android,"Thousands of them but all useless they can't express their opinion without religion, tribe, political leaning, regional & sectional bigotry . Proudly Nigerian."
1325451292051968008,non_homophobic,Twitter for iPhone,    Minds!? MINDS?! MINDS!? Those ppl minds have been washed with hate and bigotry then dry cleaned with ignorance & complicity. You not gonna change their minds. They want a need to be that was in order to preserve themselves. PERIOT.
1325413842684420097,not_sure,Twitter for Android," Ashe ka Gane, with all of their supposed ""enlightenment"" they cannot even tuck in the bigotry and stupidity"
1325423031271952385,not_sure,Twitter for iPhone,CHAINED FAGGOT!!! 
1325415101835448322,homophobic,Twitter for iPhone,"   She had it close enough.  An extra letter and “oooooo....look at me, I corrected you.  Faggot!"
1325437589692829697,not_sure,Twitter for iPhone," Total lack of fag smoke, no ashtrays"
1325418533535305728,non_homophobic,Twitter for Android," Fair. So I agree with prejudice/bigotry being a reason for some people talking about separation. However, this is Nigeria. There is enough of prejudice and bigotry to go round from all quarters. However, I think there are still a sizeable number of Nigerians who engage with"
1325414400640110593,not_sure,Twitter Web App," What bigotry are you talking about.   Why can't a Sikh use the term Allah when it is written in our Gurbani."
1325412432408416257,not_sure,Twitter for iPhone, BOLLOCKS!! #SENTRY doesn’t represent #Christian values and you have no business claiming anything to do with The Salvation Army. You are vindictive  #bigots #bigotry #evangelicalism #evil
1325416819713249280,non_homophobic,Twitter for iPhone,"Trump’s legacy: shameless lies and distortion, rampant bigotry, vilification of opponents, vexatious court actions, illegal collusion with Russia, abuse of power, nepotism, corruption, narcissism, division, hatred, conspiracy theories, voter suppression, increasing Covid deaths."
1325414322177191936,non_homophobic,Twitter Web App,tRump unleashed his base to be free to show their racism and bigotry. It is disgusting and heartbreaking. We always need to remember they are out there. 
1325412836676431872,non_homophobic,Twitter for Android,"I'm so glad I only surround myself with sensible pagans... none or that hostile bs and twisting shit for their own agenda. Or the racism and bigotry! Thank god."
1325435337863131141,non_homophobic,Twitter for iPhone,the bigotry and corruption that let this whole trump mess happen are still out there. if we don’t fix that shit we’re gonna end up in the same scary place again in a few years 
1325408322737025025,non_homophobic,Twitter for iPhone,"While the forces of hatred and bigotry in our country are still there, at least they do not have a voice in OUR nation’s highest office after 20Jan2021."
1325400351046918145,not_sure,Twitter for iPhone," Haha.. ok da muzhupulli.. hope and wish your daughter(s) and Son(s) marry nice people from outside your caste, or preferably your race.. go enjoy ur bigotry till then"
1325369997384966149,non_homophobic,Twitter for Android,Almost half of America voted for Trump. Listen to the real effects of encouraging open racism and bigotry to a person who lives with it. 
1325401062610665472,non_homophobic,TweetDeck,"  I'm sure some of them are just as scared, but they got there by buying into conspiracy theories to justify their bigotry."
1325374894318612480,not_sure,Twitter Web App,"some of the worst aspects of human nature.  Trump didn't create racism. He didn't create sexism, homophobia, transphobia, general bigotry, he didn't create any of these things. What he did was be an example to the world that you an be all or any combination of those 3/?"
1325390662343168000,not_sure,Twitter for Android, Stfu u Orange peac of shit u jus mad u to get control us u fag
1325376203751043072,non_homophobic,Twitter for Android,"Got to vent a bit and it helped. I realize a lot of it is decades of oppression, reflecting on the last few years, losing my grandma, and further losing my mom and brother to the trump cult. Bigotry keeps taking so much."
1325417942499123201,homophobic,Twitter for Android,"   Your brain is rigged for ignorance .. trust me you will thank us later...unless od course you continue to be a Trumpanzee..no brains, all  lies, deciet, bigotry ans the Willingness to destroy the U.S. CONSTITUTION...YOU DONT DESERVE TO BE AN AMERICAN !!!!"
1325401359244550144,homophobic,Twitter Web App,   Just another locked otc sheer sock faggot 
1325383241998737408,not_sure,Twitter for iPhone," Nigeria should be a very big lesson to the whole world. Bigotry, hatred and insensitivity if rewarded with another term will only get worse."
1325364358143111169,not_sure,Twitter Web App," anecdotal evidence but I think back to the one significant circle of fashy gamers I knew, and the atmosphere was absolutely a coinflip between ""varyingly coherent gender questioning"" and ""nihilistic angry bigotry"". They doubled down on bigotry but given a chance to pivot back..."
1325370462227079169,non_homophobic,Twitter for iPhone," First you make the FoxNewsian logical leap w your “very probably, won’t have been elected.”  Then you stack the well-worn right wing “bigotry of low expectations” trope on top.   You’re becoming indispensable from Fox opinion hosts. Such objective truth... 🙄🙄🙄"
1325392075962146817,non_homophobic,Twitter Web App,"   Welcome to the world of privileged liberal ideals. If you don't absolutely agree with their views you are part of the problem. Unfortunately their ideals don't include fighting bigotry."
1325407800219099136,homophobic,Twitter for Android,"  Love the word fag don't ya? Bit of a Freudian slip is that?"
1325393573286572034,non_homophobic,Twitter Web App,"of it upsetting a certain section (RW bigots).  In Bihar they were very careful to phrase it in terms of jobs etc, which in itself is not bad. But *ideally* they should be able to call out bigotry and not be afraid to use 'secular'(its in the constitution).  2/2"
1325400701686657025,not_sure,Twitter for iPhone,"The left loves to feel good about themselves but really truly don’t believe in much of what they say.  That’s a problem when you have a group that mostly preaches and practices nothing all while being anti religious, practicing bigotry of low expectations and being woke.  🙃 "
1325401889522003969,not_sure,Twitter for Android,"     Just so we\'re clear on this, many of the same arguments about ""safety"" and discomfort and the supposed danger that ""these people"" pose were in fact used to support segregation and Jim Crow. The arguments of bigotry have been recycled from racism and homophobia both."
1325383208687505409,homophobic,Twitter for iPhone," You personally have called those people names for years, and you now believe there’s something that’ll unite them with your own bigotry? How about the increased numbers of black & Hispanics that voted for them...that’s right, we’re now being told they’re white."
1325397593208336384,non_homophobic,Twitter Web App,Blocked by  because I called him out on his racist tweets and trying to hold  to account for letting him carry on as an assessor.  Another day in #theatretwitter excusing and defending bigotry.
1325358237810561024,non_homophobic,Twitter for Android," Fag- Wait no I don't want to be canceled"
1325363419223093254,non_homophobic,Twitter for iPhone, Hot master🔥🔥🔥
1325398144662859776,not_sure,Twitter for Android,Kenyans are sugarcoating bigotry by Magoha and Matiangi because of how hurt they are.
1325353902179545088,non_homophobic,Twitter for iPhone," What Lindsay wrote above went a step beyond dispiritedness about identitarian politics and ascribed nefarious bigotry for which there is zero evidence. No doubt he’s dealing with the let down from the election, but sadly, sorely."
1325383225041170432,non_homophobic,Twitter for Android,"  Well, yea... like calling out bigotry."
1325368160321589251,non_homophobic,Twitter for Android,"as much as having trump out of office will help potentially progressive policies go thru, we cant just pretend that its the end of racism or bigotry in america. biden and harris have done some excessively fucky shit that we need to keep in mind. have they changed since then?"
1325381443095326723,non_homophobic,Twitter for Android,"  We're going to look back in shame at the misogynstic harrasment of women and people like you using gay people and the bigotry they have received as an excuse.  Your homophobia is showing."
1325352958972874753,non_homophobic,Twitter for iPhone, here you go bestie 💖💖💖 
